"receipt_id","date","items","processed_at","s3_path","total","user_id","vendor"
"a3cb377e-a09c-4565-b88c-adf67b55d851","25 Jun 2025","""[{""""name"""":""""DAVIDOFF COOL/W (M) EDT 125ML\"""""""",""""price"""":""""$49.99"""",""""quantity"""":""""1""""},{""""name"""":""""BECKHAM RESPECT EDT 90ML*"""",""""price"""":""""$29.99"""",""""quantity"""":""""1""""}]""","1757641675868","s3://receiptcat-poc-ai-eval-receipts/receipt19_G.jpg","$79.98","dummyuser123","CHEMIST\nWAREHOUSE"
"bc3a5320-e30b-4c9c-b07c-672896cf4d2e","30/08/2025","""[{""""name"""":""""^#Haagen Dazs Coffee Ice Cream 457ml"""",""""price"""":""""9.00""""},{""""name"""":""""#Oatly Oat Drink Chocolate 1L"""",""""price"""":""""20.00""""},{""""name"""":""""Qukes Baby CucumbersPunnet 250g"""",""""price"""":""""6.00""""}]""","1757642558194","s3://receiptcat-poc-ai-eval-receipts/receipt19_J.jpg","$177.21","dummyuser123","Woolworths"
"0ca5d0ec-3961-4ced-960c-0267278ca40d","01/09/2025","""[{""""name"""":""""MYOJO ippeichan wasabi 114g *"""",""""price"""":""""$5.49"""",""""quantity"""":""""1""""},{""""name"""":""""Lotte Milkis 500ML"""",""""price"""":""""$2.99"""",""""quantity"""":""""1""""}]""","1757644539919","s3://receiptcat-poc-ai-eval-receipts/receipt19_S.jpg","$8.48","dummyuser123","Joy Market"
"afb944b2-35fe-4121-8746-3cd6221e7bd0","21/05/2025","""[{""""name"""":""""SHARP 21 OTHE 1PCE"""",""""price"""":""""9.00"""",""""quantity"""":""""1""""}]""","1757640552506","s3://receiptcat-poc-ai-eval-receipts/receipt2_C.jpg","AUD 8.19","dummyuser123","SEPHORA MELBOURNE CENTRAL"
"0db3786c-7c5b-41f5-9175-faffe2a1d05d","27/07/2025","""[{""""name"""":""""CLEANSERS BBCC 150ML"""",""""price"""":""""20.00"""",""""quantity"""":""""1""""},{""""name"""":""""THE ORDINARY"""",""""price"""":""""21.00"""",""""quantity"""":""""1""""},{""""name"""":""""BLEMISH CONTR FACE 15ML"""",""""price"""":""""78.00"""",""""quantity"""":""""2""""}]""","1757641700444","s3://receiptcat-poc-ai-eval-receipts/receipt2_G.jpg","AUD 119.00","dummyuser123","SEPHORA MELBOURNE CENTRAL"
"ead9ace1-c773-490a-9747-ff278b8d9be8","11/04/2025","""[{""""name"""":""""CROSSOVER SLIDE"""",""""price"""":""""8.00""""}]""","1757642568327","s3://receiptcat-poc-ai-eval-receipts/receipt2_J.jpg","$8.00","dummyuser123","BIGW"
"581f5b8f-db41-4e4c-b5ce-22062848e6f1","22/08/2025","""[{""""name"""":""""#Woolworths Paper Bag"""",""""price"""":""""0.25""""},{""""name"""":""""^#Cheezels Cheese Box 125g"""",""""price"""":""""2.10""""},{""""name"""":""""^RRRD Honey Soy Chicken 165g"""",""""price"""":""""5.00""""},{""""name"""":""""#Cobs Popcorn Sweet &Salty 120g"""",""""price"""":""""3.85""""},{""""name"""":""""#S/Pots O/R Nut Mix 200G"""",""""price"""":""""7.75""""},{""""name"""":""""Mount Franklin Wtr Spring Natrl 600ML"""",""""price"""":""""2.95""""},{""""name"""":""""#A/Smiles Toothbrush Medium 2pk"""",""""price"""":""""2.30""""},{""""name"""":""""#Whittakers Blk Coconut 250g"""",""""price"""":""""10.20""""},{""""name"""":""""#Harvest Snaps Salt & Vinegar 120g"""",""""price"""":""""5.50""""},{""""name"""":""""#WW Slted Mxd Nuts W Mac and Pist 375g"""",""""price"""":""""6.05""""}]""","1757644349659","s3://receiptcat-poc-ai-eval-receipts/receipt2_S.jpg","$45.95","dummyuser123","metro"
"7ef8aec5-4abc-4069-b664-c46afb8d8b8d","2 August 2025","""[{""""name"""":""""iCloud\niCloud+"""",""""price"""":""""$4.49""""}]""","1757640538732","s3://receiptcat-poc-ai-eval-receipts/receipt20_C.jpg","$4.49","dummyuser123","Unknown"
"314c9d08-03d6-4126-bb4c-878aaa634b60","2025-09-12","""[{""""name"""":""""HYDRATING FACE\n0885190820023"""",""""price"""":""""28.00"""",""""quantity"""":""""1""""},{""""name"""":""""SKIN PERFECT EXFO 88ML"""",""""price"""":""""50.00""""},{""""name"""":""""LIP BALM STCK SPF50"""",""""price"""":""""13.00"""",""""quantity"""":""""1""""}]""","1757641675022","s3://receiptcat-poc-ai-eval-receipts/receipt20_G.jpg","AUD 91.00","dummyuser123","SEPHORA MELBOURNE CENTRAL"
"d6993253-d06c-4b65-9d9f-cb94f310f539","27/08/2025","""[{""""name"""":""""Nongshim shin cup 68g"""",""""price"""":""""$1.99"""",""""quantity"""":""""1""""},{""""name"""":""""MYOJO ippeichan wasabi 114g *"""",""""price"""":""""$5.49"""",""""quantity"""":""""1""""}]""","1757644540639","s3://receiptcat-poc-ai-eval-receipts/receipt20_S.jpg","$7.48","dummyuser123","Joy Market"
"a612ee6e-555f-48df-85a0-24f3e5d1626b","2025-09-12","""[{""""name"""":""""1 30x30cm Layflat Hard\nCover Photo Book"""",""""price"""":""""$94.95"""",""""quantity"""":""""1""""},{""""name"""":""""1 Flexi Magnets 8x10\""""\n(20x25cm)"""",""""price"""":""""$29.95"""",""""quantity"""":""""1""""}]""","1757640483273","s3://receiptcat-poc-ai-eval-receipts/receipt21_C.jpg","$56.97","dummyuser123","Unknown"
"e0006d00-6604-4ac0-8ebd-4192ea95aadb","16/07/25","""[{""""name"""":""""KID Kalamari"""",""""price"""":""""27.00"""",""""quantity"""":""""1""""},{""""name"""":""""Porterhouse Steak"""",""""price"""":""""90.00"""",""""quantity"""":""""2""""},{""""name"""":""""GLS Chardonnay"""",""""price"""":""""10.50"""",""""quantity"""":""""1""""},{""""name"""":""""GLS Fickle Mistress PN"""",""""price"""":""""12.00"""",""""quantity"""":""""1""""}]""","1757641672452","s3://receiptcat-poc-ai-eval-receipts/receipt21_G.jpg","$0.00","dummyuser123","Stalactites Restaurant"
"5fc2513c-38c0-43e0-af23-0d4d4d39d49b","08/09/2025","""[{""""name"""":""""Main PTBM"""",""""price"""":""""22.00"""",""""quantity"""":""""1""""},{""""name"""":""""Butter Naan"""",""""price"""":""""5.50"""",""""quantity"""":""""1""""},{""""name"""":""""Butter Naan"""",""""price"""":""""5.50"""",""""quantity"""":""""1""""},{""""name"""":""""Masala Lemonade"""",""""price"""":""""9.90"""",""""quantity"""":""""1""""},{""""name"""":""""Masala Lemonade"""",""""price"""":""""9.90"""",""""quantity"""":""""1""""},{""""name"""":""""Butter Naan"""",""""price"""":""""5.50"""",""""quantity"""":""""1""""}]""","1757644852447","s3://receiptcat-poc-ai-eval-receipts/receipt21_S.jpg","$58.30","dummyuser123","Desi Dhaba"
"6f82ed8b-5e72-48b9-846d-3a8b88c02564","15 July 2025","""[{""""name"""":""""Mousse Premium\n-"""",""""price"""":""""$19.00""""},{""""name"""":""""Cake Slice"""",""""price"""":""""$18.00""""},{""""name"""":""""TEA\nPeachy colong"""",""""price"""":""""$6.00""""},{""""name"""":""""TEA\nCrimson Punch"""",""""price"""":""""$6.00""""}]""","1757641673532","s3://receiptcat-poc-ai-eval-receipts/receipt22_G.jpg","$49.74","dummyuser123","KOI Dessert Bar Melbourne"
"2cd433db-816f-4986-a187-92b132dc6ebf","2025-09-12","[]","1757642558251","s3://receiptcat-poc-ai-eval-receipts/receipt22_J.png","$95.00","dummyuser123","Aussie\nBroadband"
"6721c2ce-e025-439d-b18e-27d93be9116b","""Aug 20, 2025""","""[{""""name"""":""""M6 MANGO OREO 80Z"""",""""price"""":""""$8.85"""",""""quantity"""":""""1""""},{""""name"""":""""U1 UBE CHEESE 80Z"""",""""price"""":""""$8.85"""",""""quantity"""":""""1""""}]""","1757644853755","s3://receiptcat-poc-ai-eval-receipts/receipt22_S.jpg","$0.00","dummyuser123","NOUELITOS\nICE CREAM"
"3c0dcbd3-0b2d-478c-993c-25ff42fd5753","18/08/2025","""[{""""name"""":""""SKIN PERFECT EXFO 88ML\n0655439014700\nPAULA'S CHOICE"""",""""price"""":""""50.00"""",""""quantity"""":""""1""""}]""","1757641671591","s3://receiptcat-poc-ai-eval-receipts/receipt23_G.jpg","AUD 45.46","dummyuser123","SEPHORA MELBOURNE CENTRAL"
"bb0e932b-07b4-4d2c-a7b4-c3c93832208e","16 Jul 2025","[]","1757642556655","s3://receiptcat-poc-ai-eval-receipts/receipt23_J.png","$95.00","dummyuser123","Aussie\nBroadband"
"654671ec-897f-4a87-ac3d-a4d151da83b0","2025-09-12","""[{""""name"""":""""Masala Coke"""",""""price"""":""""$13.80"""",""""quantity"""":""""2""""},{""""name"""":""""Mysore Masala"""",""""price"""":""""$35.80"""",""""quantity"""":""""2""""}]""","1757644855067","s3://receiptcat-poc-ai-eval-receipts/receipt23_S.jpg","$49.60","dummyuser123","SARAVANAA BHAVAN MELBOURNE"
"63cd021d-6c56-4caf-aa1f-c2ded47f1f87","2025\n25 August","""[{""""name"""":""""STEAK SOT"""",""""price"""":""""$64.00"""",""""quantity"""":""""2""""},{""""name"""":""""MULHOE"""",""""price"""":""""$16.00""""},{""""name"""":""""2021 Corkcutters GRENACHE\nx 2\nGls ($15.00)"""",""""price"""":""""$30.00"""",""""quantity"""":""""2""""}]""","1757641670801","s3://receiptcat-poc-ai-eval-receipts/receipt24_G.jpg","$112.42","dummyuser123","SOT"
"df81d080-a72d-45eb-8825-b51002a681a2","16 Jun 2025","[]","1757642556481","s3://receiptcat-poc-ai-eval-receipts/receipt24_J.png","$95.00","dummyuser123","Aussie\nBroadband"
"b8d5d1a6-33c3-4157-aa4b-eef318b6421c","8/23/2025","""[{""""name"""":""""Pizza(s)"""",""""price"""":""""$14.00"""",""""quantity"""":""""1""""},{""""name"""":""""Toppings"""",""""price"""":""""$1.00"""",""""quantity"""":""""1""""},{""""name"""":""""1 L CLASS Cheesy Garli\n(Cheesy Garlic)\nChilli Flakes\nDouble Oregano"""",""""price"""":""""$14.00"""",""""quantity"""":""""1""""},{""""name"""":""""Ea Choc Lava Cake"""",""""price"""":""""$5.25"""",""""quantity"""":""""1""""}]""","1757644855859","s3://receiptcat-poc-ai-eval-receipts/receipt24_S.jpg","454.25","dummyuser123","SHREYA"
"3bcf2485-21cd-4696-8a7b-a8e9209a6437","29/08/25","""[{""""name"""":""""Churros For 2"""",""""price"""":""""34.95"""",""""quantity"""":""""1""""}]""","1757641669848","s3://receiptcat-poc-ai-eval-receipts/receipt25_G.jpg","$35.40","dummyuser123","Unknown"
"fa794033-216a-436f-b0ab-950b2464825a","21 Aug 2025","[]","1757642613403","s3://receiptcat-poc-ai-eval-receipts/receipt25_J.png","0.00","dummyuser123","everyday mobile"
"82ef7c71-d131-4f16-97d6-79efa23cd78b","9/09/25","""[{""""name"""":""""SPoT Regular\n-"""",""""price"""":""""8.90""""},{""""name"""":""""**Dip: SwCh Mayo**"""",""""price"""":""""1.50""""}]""","1757644855051","s3://receiptcat-poc-ai-eval-receipts/receipt25_S.jpg","$10.40","dummyuser123","Grill'd"
"b2060080-e956-4b33-bf57-62bfc107293a","30 Aug 2025","""[{""""name"""":""""Ube Flan roll"""",""""price"""":""""$10.00"""",""""quantity"""":""""1""""},{""""name"""":""""Ube Buko tart"""",""""price"""":""""$13.00"""",""""quantity"""":""""1""""},{""""name"""":""""Cold Pressed Orange"""",""""price"""":""""$8.00"""",""""quantity"""":""""1""""}]""","1757641668291","s3://receiptcat-poc-ai-eval-receipts/receipt26_G.png","$34.65","dummyuser123","MR ELBY PTY LTD"
"5fd08b5a-4b36-4d63-8c9e-8ead0fe6672f","21 Aug 2025","[]","1757642555360","s3://receiptcat-poc-ai-eval-receipts/receipt26_J.png","0.00","dummyuser123","HungryPanda"
"e877ce34-11e4-43f6-8d37-c3a672fccc52","15 August 2025","""[{""""name"""":""""Bruschetta Classica"""",""""price"""":""""$13.90""""}]""","1757644921799","s3://receiptcat-poc-ai-eval-receipts/receipt26_S.jpg","$14.07","dummyuser123","Brunetti"
"5be57a0a-be48-440d-9081-c4274d3342c3","30 Aug 2025","""[{""""name"""":""""Dirty Ube Latte\nMedium"""",""""price"""":""""$7.00"""",""""quantity"""":""""1""""},{""""name"""":""""Ube Latte\nSmall"""",""""price"""":""""$6.00"""",""""quantity"""":""""1""""}]""","1757641666542","s3://receiptcat-poc-ai-eval-receipts/receipt27_G.png","$14.53","dummyuser123","MR ELBY PTY LTD"
"0635cbbe-33df-4cd4-978a-7efc8c478461","03/09/2025","""[{""""quantity"""":""""1"""",""""price"""":""""37.95"""",""""name"""":""""FRAGRANCE MIST INTO THE NIGHT""""}]""","1757644922107","s3://receiptcat-poc-ai-eval-receipts/receipt27_S.jpg","20.00","dummyuser123","Bath&Body\nWorks"
"0d397f9f-f930-445e-9386-2414aa186fd3","2025-09-12","""[{""""name"""":""""Hot Matcha Latte"""",""""price"""":""""$6.80""""},{""""name"""":""""No Sugar Matcha"""",""""price"""":""""$0.00""""},{""""name"""":""""Passionfruit Spritz"""",""""price"""":""""$6.00""""},{""""name"""":""""Card Surcharge"""",""""price"""":""""$0.22""""}]""","1757641664039","s3://receiptcat-poc-ai-eval-receipts/receipt28_G.png","$13.02","dummyuser123","Miyama Melbourne"
"d1b522c3-a81b-4596-b255-c589f464eb6b","28 Jul 2025","[]","1757642611134","s3://receiptcat-poc-ai-eval-receipts/receipt28_J.png","0.00","dummyuser123","Woolworths"
"b36cc053-cae4-49da-b78a-4100f1367b97","06 Sep 2025","""[{""""name"""":""""VICKS INHALER*"""",""""price"""":""""$7.99"""",""""quantity"""":""""1""""},{""""name"""":""""VICKS V/RUB 100G JAR*"""",""""price"""":""""$13.99"""",""""quantity"""":""""1""""}]""","1757644862208","s3://receiptcat-poc-ai-eval-receipts/receipt28_S.jpg","$21.98","dummyuser123","CHEMIST\nWAREHOUSE"
"a8be2a74-ccc0-4a83-82ee-9686b6df7ee6","2025-09-12","[]","1757641663914","s3://receiptcat-poc-ai-eval-receipts/receipt29_G.png","$128.00","dummyuser123","""Puffing Billy Railway,"""
"25a9fbf6-ce81-4025-be78-6ae9fc5e2d5d","10/10/2024","""[{""""name"""":""""Surgery consultation, Level B"""",""""price"""":""""42.85""""}]""","1757642612797","s3://receiptcat-poc-ai-eval-receipts/receipt29_J.jpg","0.00","dummyuser123","Medical Hub RMIT"
"a049c2fa-d355-4ac7-90e0-1879f1d7b6ee","07/09/25","""[{""""name"""":""""Helgas Bread Light Rye 680g"""",""""price"""":""""5.00""""},{""""name"""":""""#KB Passionfruit Kombucha 375ml"""",""""price"""":""""5.00""""},{""""name"""":""""Wai Wai Instant Noodle Oriental 60g"""",""""price"""":""""1.90"""",""""quantity"""":""""2""""},{""""name"""":""""#Woolworths Lotus Biscoff Cheesecake 2 pa"""",""""price"""":""""8.80""""},{""""name"""":""""Mandarin The Odd Bunch 1kg"""",""""price"""":""""3.10""""}]""","1757644862868","s3://receiptcat-poc-ai-eval-receipts/receipt29_S.jpg","$23.80","dummyuser123","metro"
"7277b1a5-b92a-4fe3-9e74-c7784e90643d","29/8/2025","""[{""""name"""":""""1.Dolls(29.95)"""",""""price"""":""""$29.95"""",""""quantity"""":""""1""""}]""","1757640493456","s3://receiptcat-poc-ai-eval-receipts/receipt3_C.jpg","$0.00","dummyuser123","'-"
"f31fd718-4215-4793-8f1b-f7d85387a065","""July 5, 2025""","""[{""""name"""":""""Dosing Tray"""",""""price"""":""""$45.00""""},{""""name"""":""""Hand Painted Mug"""",""""price"""":""""$24.95""""}]""","1757641698570","s3://receiptcat-poc-ai-eval-receipts/receipt3_G.jpg","$69.95","dummyuser123","Locale Coffee Roasters"
"aa38aaa4-746d-4a50-a223-26f9451160b6","13/05/25","""[{""""name"""":""""#907117 OPNK Albany Std Pill"""",""""price"""":""""8.00""""}]""","1757642567447","s3://receiptcat-poc-ai-eval-receipts/receipt3_J.jpg","$8.00","dummyuser123","BIGW"
"5d1edd25-27eb-4638-9f97-bf6126d85206","09/09/25","""[{""""name"""":""""Wai Wai Instant Noodle Oriental 60g"""",""""price"""":""""1.90"""",""""quantity"""":""""2""""},{""""name"""":""""Sanitarium Weet-bix 375g"""",""""price"""":""""3.85""""},{""""name"""":""""UbK Ultrathin Pad Reg W 14ea"""",""""price"""":""""7.00"""",""""quantity"""":""""2""""}]""","1757644352197","s3://receiptcat-poc-ai-eval-receipts/receipt3_S.jpg","$12.75","dummyuser123","metro"
"1cd61b17-ed1a-4de3-8b38-ff5ab8e65da4","""Aug 1st, 2025.""","[]","1757641663742","s3://receiptcat-poc-ai-eval-receipts/receipt30_G.png","308.0 AUD","dummyuser123","Bilue Pty Ltd"
"16e9eb65-553a-4adf-a5c9-f7398470de57","16/10/2024","""[{""""name"""":""""Surgery consultation, Level B"""",""""price"""":""""42.85""""}]""","1757642615095","s3://receiptcat-poc-ai-eval-receipts/receipt30_J.jpg","0.00","dummyuser123","Medical Hub RMIT"
"bc91b367-1a39-4859-b06f-035e5995f278","06/09/25","""[{""""name"""":""""Maggi Super Noodles Beef Cup 58g"""",""""price"""":""""1.25""""},{""""name"""":""""#Juice Lab Wellness Shot Immunity 60ml"""",""""price"""":""""3.25""""}]""","1757644862126","s3://receiptcat-poc-ai-eval-receipts/receipt30_S.jpg","$4.50","dummyuser123","metro"
"4d4e48a2-9a7a-4fd0-825f-8d0f6756f96c","2025-09-12","[]","1757641662082","s3://receiptcat-poc-ai-eval-receipts/receipt31_G.png","""$1,496.00""","dummyuser123","scape\nStudent Living"
"9867bb8d-0710-4f1b-9997-f830cdd9066c","18/03/2025","""[{""""name"""":""""Surgery consultation, Level B, @ 1502"""",""""price"""":""""42.85""""},{""""name"""":""""COVID-19 vaccine suitability assessment by a GP., opportunistic\nassessment @1515"""",""""price"""":""""37.80""""}]""","1757642619363","s3://receiptcat-poc-ai-eval-receipts/receipt31_J.jpg","0.00","dummyuser123","Medical Hub RMIT"
"8f29da3d-e72e-4423-b5b7-8dbbc80cf731","05/09/25","""[{""""name"""":""""^HThins Chips Salt & Vinegar 175g"""",""""price"""":""""3.00""""},{""""name"""":""""Twinings Tea Bags Lemon Ginger 10pk"""",""""price"""":""""4.00"""",""""quantity"""":""""2 @""""},{""""name"""":""""HWW Salmon Kale PtatoEgg Salad Pot 200g"""",""""price"""":""""7.15""""},{""""name"""":""""Maggi Super Noodles Beef Cup 58g"""",""""price"""":""""1.25""""},{""""name"""":""""Maggi Super Noodles Chicken Cup 60g"""",""""price"""":""""1.25""""},{""""name"""":""""Mandar in The Odd Bunch 1kg"""",""""price"""":""""3.10""""}]""","1757645056148","s3://receiptcat-poc-ai-eval-receipts/receipt31_S.jpg","$19.75","dummyuser123","metro"
"8d3da230-1259-4343-9d41-de1b365fbda4","08/05/2025","""[{""""name"""":""""Surgery consultation, Level B"""",""""price"""":""""42.85""""}]""","1757642612219","s3://receiptcat-poc-ai-eval-receipts/receipt32_J.jpg","0.00","dummyuser123","Medical Hub RMIT"
"d8c5296c-9f82-4b72-8b57-35ee90c6e5ae","05/09/25","""[{""""name"""":""""TWININGS HERBAL INFU 10PACK"""",""""price"""":""""3.00""""},{""""name"""":""""RED ROCK AIOLI DIP 130GRAM"""",""""price"""":""""2.10""""},{""""name"""":""""CONT CUP SOUP 4 SRV 40GRAM"""",""""price"""":""""3.00""""},{""""name"""":""""HIKARI WAKAME SOUP 216GRAM"""",""""price"""":""""4.20""""},{""""name"""":""""SAXA TABLE SALT SHAK 125GRAM"""",""""price"""":""""2.80""""},{""""name"""":""""COLES 1/2 ROAST CHKN 1EACH"""",""""price"""":""""6.50""""},{""""name"""":""""COLES SIMPLY CH SOUP 50GRAM"""",""""price"""":""""0.55""""}]""","1757645058768","s3://receiptcat-poc-ai-eval-receipts/receipt32_S.jpg","$22.15","dummyuser123","coles"
"f98d10a9-a008-4160-b6c6-cead0f6fcf7b","11/08/2025","""[{""""name"""":""""Surgery consultation, Level B"""",""""price"""":""""43.90""""}]""","1757642551747","s3://receiptcat-poc-ai-eval-receipts/receipt33_J.jpg","0.00","dummyuser123","Medical Hub RMIT"
"b440722d-fb04-48cf-9457-d9cfb331ab17","19/08/25","""[{""""name"""":""""Mandarin 750g"""",""""price"""":""""4.95""""},{""""name"""":""""WW Cheese & Bacon Rolls 4pk"""",""""price"""":""""5.30""""}]""","1757645058493","s3://receiptcat-poc-ai-eval-receipts/receipt33_S.jpg","$10.25","dummyuser123","metro"
"e7278281-5e07-48ed-ac1b-350cc3e2300d","11/08/2025","""[{""""name"""":""""Hepatitis A (Avaxim) Vaccine"""",""""price"""":""""95.00""""}]""","1757642551632","s3://receiptcat-poc-ai-eval-receipts/receipt34_J.jpg","0.00","dummyuser123","Medical Hub RMIT"
"ecfdbbe3-75c2-4f2e-8d53-0374fedf5aa9","11 Jun 2025","""[{""""name"""":""""* Cripps tasmanian shortbread 200g"""",""""price"""":""""8.00"""",""""quantity"""":""""2""""},{""""name"""":""""Essentials diced tomatoes 400g"""",""""price"""":""""1.90"""",""""quantity"""":""""2""""},{""""name"""":""""Vegeta beef slow cooked with mushrooms & potatoes 400g"""",""""price"""":""""3.00""""},{""""name"""":""""* Dare no added sugar double espresso iced coffee 21"""",""""price"""":""""6.30""""},{""""name"""":""""Woolworths full cream milk 11"""",""""price"""":""""1.55""""},{""""name"""":""""Woolworths natural greek style yoghurt 1kg"""",""""price"""":""""3.80""""},{""""name"""":""""Woolworths thickened cream 300ml"""",""""price"""":""""3.00""""},{""""name"""":""""Nestle skim sweetened condensed milk 410g"""",""""price"""":""""3.00""""},{""""name"""":""""Lucky kitchen bbq pork dumplings 750g"""",""""price"""":""""10.00""""},{""""name"""":""""Seng hork prawn & pork dumplings pdm 500g"""",""""price"""":""""6.50""""},{""""name"""":""""buk choy asian greens pdm each"""",""""price"""":""""2.90""""},{""""name"""":""""carrot fresh pdm each"""",""""price"""":""""0.35""""},{""""name"""":""""potato white washed pdm each"""",""""price"""":""""0.85""""}]""","1757642551559","s3://receiptcat-poc-ai-eval-receipts/receipt35_J.jpg","$55.15","dummyuser123","Woolworths Online"
"3b22b8db-f7bb-47e8-b237-1f414387e6eb","14 May 2025","""[{""""name"""":""""Cooking, Seasoning & Gravy:\nCampbells real bone broth chicken pouch 500ml"""",""""price"""":""""6.40""""},{""""name"""":""""Woolworths strawberry yoghurt pdm 1kg"""",""""price"""":""""4.00""""},{""""name"""":""""Lucky kitchen bbq pork dumplings 750g"""",""""price"""":""""10.00""""},{""""name"""":""""Messina tiramisu dessert pdm 1.1kg"""",""""price"""":""""15.00""""},{""""name"""":""""buk choy asian greens pdm each"""",""""price"""":""""2.90""""},{""""name"""":""""* Finish dishwasher deep cleaner lemon 250ml"""",""""price"""":""""5.25""""},{""""name"""":""""O'food korean gochujang pdm 170g"""",""""price"""":""""3.00""""},{""""name"""":""""Ottogi korean bbq bulgogi 240g"""",""""price"""":""""3.30""""},{""""name"""":""""Vevelle 2 ply white toilet tissue 12 pack"""",""""price"""":""""6.00""""}]""","1757642550176","s3://receiptcat-poc-ai-eval-receipts/receipt36_J.jpg","$59.85","dummyuser123","Woolworths Group"
"a889daf9-dbb6-4986-a7fb-64a682175e90","12 May 2025","""[{""""name"""":""""W FLIPPY SKIRT"""",""""quantity"""":""""1"""",""""price"""":""""$7.00""""}]""","1757640552917","s3://receiptcat-poc-ai-eval-receipts/receipt4_C.jpg","$7.00","dummyuser123","Jay\nJays"
"e26439db-9816-462f-8742-614318bcbee0","2025-06-20","""[{""""name"""":""""Tonkotsu Ramen"""",""""quantity"""":""""1"""",""""price"""":""""$ 20.8""""},{""""name"""":""""Soft Boil Egg"""",""""quantity"""":""""2"""",""""price"""":""""$ 9""""},{""""name"""":""""Gyoza"""",""""quantity"""":""""1"""",""""price"""":""""$ 10.5""""},{""""name"""":""""Black-Garlic Oil\nRamen"""",""""quantity"""":""""1"""",""""price"""":""""$ 24.9""""},{""""name"""":""""Ramune Lychee"""",""""quantity"""":""""1"""",""""price"""":""""$ 4.5""""}]""","1757641696361","s3://receiptcat-poc-ai-eval-receipts/receipt4_G.jpg","$70.82","dummyuser123","Snow Monkey Ramen"
"cb822596-f54d-4f44-bbf2-de748897432a","13/05/25","""[{""""name"""":""""^#220065 HIP Ec Square 2L"""",""""price"""":""""7.00""""}]""","1757642567796","s3://receiptcat-poc-ai-eval-receipts/receipt4_J.jpg","$7.00","dummyuser123","BIGW"
"cbd57a5e-beac-4ede-8d0c-d31d15671079","21/08/25","""[{""""name"""":""""Mandarin 750g"""",""""price"""":""""4.95""""}]""","1757644352422","s3://receiptcat-poc-ai-eval-receipts/receipt4_S.jpg","$4.95","dummyuser123","metro"
"443979fe-6ebf-4177-b0a3-77eb0facd0ac","27/02/25","""[{""""name"""":""""#Woolworths Classic Tote Bag"""",""""price"""":""""0.99""""},{""""name"""":""""Moccona Hot/Iced Vanilla Latte 8pk"""",""""price"""":""""3.95""""},{""""price"""":""""6.80"""",""""name"""":""""GoldenWok Diana Chankrn Beef Dmpling230g""""},{""""name"""":""""#Fab Frangipani FT 1kg"""",""""price"""":""""6.50""""},{""""name"""":""""Suimin Noodles Beef Massaman Curry 137g"""",""""price"""":""""3.20""""},{""""name"""":""""^#Dove B/Wsh RestoringCoconut/Almond OiliL"""",""""price"""":""""8.50""""},{""""name"""":""""#Voeu Micellar Wipes 30pk"""",""""price"""":""""1.80""""},{""""name"""":""""^#Oral B 3D White GlamWhite Toothpaste 95g"""",""""price"""":""""5.00""""},{""""name"""":""""Your Condiment Co Seafood Sauce 250ml"""",""""price"""":""""3.00""""},{""""name"""":""""#Mission Corn Chips Chilli?& Lime 230g"""",""""price"""":""""4.50""""},{""""name"""":""""Saxa Salt Table Iodised 125g"""",""""price"""":""""2.80""""}]""","1757640554215","s3://receiptcat-poc-ai-eval-receipts/receipt5_C.jpg","$47.04","dummyuser123","woolworths"
"60e14017-1d90-4578-8f4e-d070a4fbcd2a","24/06/25","""[{""""name"""":""""MSC Whiting & Chips"""",""""price"""":""""24.00"""",""""quantity"""":""""2""""},{""""name"""":""""Meatballs/4"""",""""price"""":""""3.50""""},{""""name"""":""""Hot chocolate"""",""""price"""":""""5.00"""",""""quantity"""":""""2""""}]""","1757641695330","s3://receiptcat-poc-ai-eval-receipts/receipt5_G.jpg","32.50","dummyuser123","R\nIKEA"
"b6772e11-99d5-4102-a85e-45d36d0d4dbe","12/08/25","""[{""""name"""":""""^Jalna Greek Style Yoghurt 1kg"""",""""price"""":""""6.50""""},{""""name"""":""""#WW Roast Chicken\nPRICE REDUCED BY $4.75 each"""",""""price"""":""""7.75""""},{""""name"""":""""Qukes Baby CucumbersPunnet 250g"""",""""price"""":""""3.90""""},{""""name"""":""""^#OAK Chocolate Milk1L"""",""""price"""":""""2.95""""}]""","1757642627651","s3://receiptcat-poc-ai-eval-receipts/receipt5_J.jpg","$21.10","dummyuser123","WOOLWORTHS GROUP LIMITED"
"6e38d556-b1be-4118-a40f-c8e36345043d","30/08/25","""[{""""name"""":""""WW Full Cream Milk 1L"""",""""price"""":""""1.65""""},{""""name"""":""""#Armada Scented Tidy Med Lav/Lem 30pk"""",""""price"""":""""2.90""""},{""""name"""":""""Farmers Union Greek Style Protein 500g"""",""""price"""":""""4.95""""},{""""name"""":""""WW Beef Stir Fry Heart Smart 500g"""",""""price"""":""""10.50""""}]""","1757644353856","s3://receiptcat-poc-ai-eval-receipts/receipt5_S.jpg","$20.00","dummyuser123","metro"
"dd5d184c-d5d6-49e7-8db3-58f17c6b0ade","21 Aug 2025","""[{""""name"""":""""NYX LIP IV HYD GL./ST MAUVE/M*"""",""""price"""":""""$18.99"""",""""quantity"""":""""1""""}]""","1757640490505","s3://receiptcat-poc-ai-eval-receipts/receipt6_C.jpg","$18.99","dummyuser123","CHEMIST\nW A R HOUSE"
